,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_dt,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
33,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,,G2022,,924.84,2022-10-03 00:00:00,DIGITAL POLITICAL AD,1662061,GLENN,MOORE,C,,SR.,2022-11-20,F3X,F3X-24,202211209546832030,2022-11-20,"MOORE, GLENN C SR.",False,24,4112020221630431002,,,,False,True,,,,2254.35,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202211209546832030,1662061,12G,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120920221633948250,S,SE.4412,CONCERNED CITIZEN
34,C,CHANGE,A,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2022-10-01,G2022,,561.36,2022-10-03 00:00:00,IE - P2P TEXTING,1695146,CHRISTINA M.,MAJORS,,,,2023-03-27,F3X,F3X-24,202303279579679861,2023-03-27,"MAJORS, CHRISTINA M.",False,24,4032720231738221011,,,,False,True,,,,4289.55,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,https://docquery.fec.gov/cgi-bin/fecimg/?202303279579679861,1687818,12G,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4032920231738287013,S,86314371,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
35,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-30,G2022,,10.54,2022-09-30 00:00:00,MAIL PRODUCTION (FROM ADVANCE LINE 21),1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709202,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,5544.65,,WASHINGTON,,,,CLUB FOR GROWTH,,DC,"2001 L ST., NW, STE. 600",,,20036,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709202,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606611,S,SE.35829,CLUB FOR GROWTH PAC
36,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-30,G2022,,666.56,2022-09-28 00:00:00,"MAIL PRODUCTION, POSTAGE",1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709264,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,5534.11,,DE PERE,,,,THE MAIL HAUS,,WI,PO BOX 5065,,,54115,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709264,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606736,S,SE.35828,CLUB FOR GROWTH PAC
37,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-30,G2022,,943.21,2022-09-28 00:00:00,MAIL PRODUCTION,1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709233,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,4867.55,,ARLINGTON,,,,THE LUKENS COMPANY,,VA,2800 SHIRLINGTON RD.,9TH FLOOR,,22206,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709233,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606673,S,SE.35827,CLUB FOR GROWTH PAC
38,C,CHANGE,A,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,1.0,Administrative/Salary/Overhead Expenses ,C00053553,,C00726687,,,,,,,2022-09-26,G2022,,233.33,2022-09-27 00:00:00,IE - STAFF TIME,1695142,CHRISTINA M.,MAJORS,,,,2023-03-27,F3X,F3X-24,202303279579679220,2023-03-27,"MAJORS, CHRISTINA M.",False,24,4032720231738221008,,,,False,True,,,,3728.19,,FAIRFAX,,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,,VA,11250 WAPLES MILL ROAD,,,22030,https://docquery.fec.gov/cgi-bin/fecimg/?202303279579679220,1645326,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4032820231738255087,S,86276752,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
39,A,ADD,A,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00041160,,,,,,,,,2022-09-22,G2022,,1605.75,2022-09-22 00:00:00,PALM CARD PRINTING,1668559,CARL,MEYERS,,MR.,,2022-12-08,F24,F24-24,202212089547577829,2022-12-08,"MEYERS, CARL MR.",True,24,4120820221633583006,,,,False,True,,,,1605.75,,GALLATIN,,,,STORYTELLERS,,TN,PO BOX 1832,,,370661832,https://docquery.fec.gov/cgi-bin/fecimg/?202212089547577829,1649989,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120820221633711212,S,E10660440D91A43D899C,MICHIGAN REPUBLICAN PARTY
40,C,CHANGE,A,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00041160,,,,,,,,,2022-09-22,G2022,,1605.75,2022-09-22 00:00:00,PALM CARD PRINTING,1702306,MARCUS,CAIRNS,,,,2023-04-25,F3X,F3X-24,202304259581295379,2023-04-25,"CAIRNS, MARCUS",False,24,4042520231743955020,,,,False,True,,,,1605.75,,GALLATIN,,,,STORYTELLERS,,TN,PO BOX 1832,,,370661832,https://docquery.fec.gov/cgi-bin/fecimg/?202304259581295379,1691485,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4050220231746725243,S,E10660440D91A43D899C,MICHIGAN REPUBLICAN PARTY
41,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-16,G2022,,12.13,2022-09-16 00:00:00,MAIL PRODUCTION (FROM ADVANCE LINE 21),1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709183,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,3924.34,,WASHINGTON,,,,CLUB FOR GROWTH,,DC,"2001 L ST., NW, STE. 600",,,20036,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709183,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606574,S,SE.35648,CLUB FOR GROWTH PAC
42,C,CHANGE,A,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2022-09-17,G2022,,479.23,2022-09-16 00:00:00,IE - DOOR HANGERS AND PALM CARDS,1695142,CHRISTINA M.,MAJORS,,,,2023-03-27,F3X,F3X-24,202303279579679197,2023-03-27,"MAJORS, CHRISTINA M.",False,24,4032720231738221008,,,,False,True,,,,3494.86,,NEWINGTON,,,,"MASTER PRINT, INC.",,VA,P.O. BOX 1467,,,22122,https://docquery.fec.gov/cgi-bin/fecimg/?202303279579679197,1645326,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4032820231738255040,S,86244029,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
43,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-09-23,G2022,,8.53,2022-09-15 00:00:00,PRINTING/EXTRA 8TH CD BALLOTS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087883,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,497.49,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087883,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006498,S,SE.5688,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
44,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-09-21,G2022,,91.85,2022-09-15 00:00:00,PRINTING/8TH CD BALLOTS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087878,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,488.96,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087878,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006488,S,SE.5678,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
45,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-09-21,G2022,,225.29,2022-09-15 00:00:00,POSTAGE/MAILING/8TH CD BALLOTS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087873,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,397.11,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087873,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006478,S,SE.5668,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
46,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-09-13,G2022,,15.99,2022-09-15 00:00:00,MAILING/8TH CD RLM NEWS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087868,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,171.82,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087868,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006468,S,SE.5656,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
47,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-09-13,G2022,,34.7,2022-09-15 00:00:00,PRINTING/8TH CD RLM NEWS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087832,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,155.83,,HASTINGS,,,,J-AD GRAPHICS,,MI,1351 N M-43 HWY,PO BOX 188,,49058,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087832,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006396,S,SE.5645,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
48,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-16,G2022,,724.59,2022-09-13 00:00:00,"MAIL PRODUCTION, POSTAGE",1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709252,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,3912.21,,DE PERE,,,,THE MAIL HAUS,,WI,PO BOX 5065,,,54115,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709252,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606711,S,SE.35647,CLUB FOR GROWTH PAC
49,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-16,G2022,,1008.76,2022-09-13 00:00:00,MAIL PRODUCTION,1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709220,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,3187.62,,ARLINGTON,,,,THE LUKENS COMPANY,,VA,2800 SHIRLINGTON RD.,9TH FLOOR,,22206,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709220,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606648,S,SE.35646,CLUB FOR GROWTH PAC
50,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-09-13,G2022,,121.13,2022-09-09 00:00:00,POSTAGE/8TH CD RLM NEWS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087841,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,121.13,,GRAND RAPIDS,,,,UNITED STATES POSTAL SERVICE,,MI,225 MICHIGAN ST NW,,,49599,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087841,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006415,S,SE.5631,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
51,C,CHANGE,A,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2022-09-07,G2022,,821.52,2022-09-07 00:00:00,IE - P2P TEXTING,1695142,CHRISTINA M.,MAJORS,,,,2023-03-27,F3X,F3X-24,202303279579679182,2023-03-27,"MAJORS, CHRISTINA M.",False,24,4032720231738221008,,,,False,True,,,,2536.41,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,https://docquery.fec.gov/cgi-bin/fecimg/?202303279579679182,1645326,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4032820231738255010,S,86218125,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
52,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-02,G2022,,14.0,2022-09-02 00:00:00,MAIL PRODUCTION (FROM ADVANCE LINE 21),1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709167,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,2178.86,,WASHINGTON,,,,CLUB FOR GROWTH,,DC,"2001 L ST., NW, STE. 600",,,20036,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709167,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606542,S,SE.35645,CLUB FOR GROWTH PAC
53,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-02,G2022,,859.05,2022-09-01 00:00:00,"MAIL PRODUCTION, POSTAGE",1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709240,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,2164.86,,DE PERE,,,,THE MAIL HAUS,,WI,PO BOX 5065,,,54115,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709240,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606688,S,SE.35644,CLUB FOR GROWTH PAC
54,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,,,C00432260,,C00432260,,,,,,,2022-09-02,G2022,,1305.81,2022-09-01 00:00:00,MAIL PRODUCTION,1645321,ADAM,ROZANSKY,,,,2022-10-20,F3X,F3X-24,202210209537709209,2022-10-20,"ROZANSKY, ADAM",False,24,4102020221589932564,,,,False,True,,,,1305.81,,ARLINGTON,,,,THE LUKENS COMPANY,,VA,2800 SHIRLINGTON RD.,9TH FLOOR,,22206,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537709209,1645321,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112220221630606625,S,SE.35642,CLUB FOR GROWTH PAC
55,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2022-08-22,G2022,,193.85,2022-08-22 00:00:00,IE - STAFF TIME,1631835,CHRISTINA M.,MAJORS,,,,2022-09-20,F3X,F3X-24,202209209528830109,2022-09-20,"MAJORS, CHRISTINA M.",False,24,4092120221576292005,,,,False,True,,,,1714.89,,FAIRFAX,,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,,VA,11250 WAPLES MILL ROAD,,,22030,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528830109,1631835,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092220221576546355,S,86156059,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
56,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2022-08-22,G2022,,1133.34,2022-08-22 00:00:00,IE - P2P TEXTING,1631835,CHRISTINA M.,MAJORS,,,,2022-09-20,F3X,F3X-24,202209209528830073,2022-09-20,"MAJORS, CHRISTINA M.",False,24,4092120221576292005,,,,False,True,,,,1714.89,,CHICAGO,,,,"I360, LLC",,IL,29374 NETWORK PLACE,,,606731293,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528830073,1631835,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092220221576546283,S,86156043,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
57,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,1.0,Administrative/Salary/Overhead Expenses ,C00053553,,C00726687,,,,,,,2022-08-15,G2022,,193.85,2022-08-16 00:00:00,IE - STAFF TIME,1631835,CHRISTINA M.,MAJORS,,,,2022-09-20,F3X,F3X-24,202209209528830103,2022-09-20,"MAJORS, CHRISTINA M.",False,24,4092120221576292005,,,,False,True,,,,387.7,,FAIRFAX,,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,,VA,11250 WAPLES MILL ROAD,,,22030,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528830103,1631835,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092220221576546343,S,86124929,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
58,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-07-27,P2022,,16.75,2022-08-09 00:00:00,PRINTING/EXTRA 8TH CD BALLOTS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087863,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,619.93,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087863,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006459,S,SE.5618,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
59,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00053553,,C00726687,,,,,,,2022-08-08,G2022,,193.85,2022-08-08 00:00:00,IE - STAFF TIME,1631835,CHRISTINA M.,MAJORS,,,,2022-09-20,F3X,F3X-24,202209209528830097,2022-09-20,"MAJORS, CHRISTINA M.",False,24,4092120221576292005,,,,False,True,,,,193.85,,FAIRFAX,,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,,VA,11250 WAPLES MILL ROAD,,,22030,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528830097,1631835,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092220221576546332,S,86102246,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
60,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2022-07-31,G2022,,205.25,2022-08-02 00:00:00,DIGITAL POLITICAL AD,1633698,GLENN,MOORE,C,,SR.,2022-10-04,F3X,F3X-24,202210049532053635,2022-10-04,"MOORE, GLENN C SR.",False,24,4100420221587394025,,,,False,True,,,,205.25,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202210049532053635,1633698,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4100420221587416275,S,SE.4361,CONCERNED CITIZEN
61,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-07-23,P2022,,55.42,2022-07-21 00:00:00,PRINTING/8TH CD BALLOTS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087860,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,603.18,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087860,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006452,S,SE.5609,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
62,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-07-23,P2022,,170.47,2022-07-21 00:00:00,POSTAGE/MAILING/8TH CD BALLOTS,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087855,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,547.76,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087855,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006443,S,SE.5600,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
63,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-07-01,P2022,,78.14,2022-07-11 00:00:00,PRINTING/8TH CD BALLOT,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087851,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,377.29,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087851,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006434,S,SE.5589,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
64,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-07-01,P2022,,41.42,2022-07-11 00:00:00,MAILING/8TH CD BALLOT,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087846,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,299.15,,GRAND RAPIDS,,,,WESTERN AMERICAN MAILERS,,MI,5510 33RD STREET,,,49512,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087846,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006425,S,SE.5579,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
65,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00574178,,C00574178,,,,,,,2022-07-01,P2022,,123.8,2022-07-01 00:00:00,POSTAGE/8TH CD BALLOT,1634771,KRISTINA,GRUCHOW,,,,2022-10-07,F3X,F3X-24,202210079532087837,2022-10-07,"GRUCHOW, KRISTINA",False,24,4100720221587751074,,,,False,True,,,,257.73,,GRAND RAPIDS,,,,UNITED STATES POSTAL SERVICE,,MI,225 MICHIGAN ST NW,,,49599,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532087837,1634771,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4101220221588006406,S,SE.5570,RIGHT TO LIFE OF MICHIGAN VICTORY FUND
66,A,ADD,N,,,,PAUL,H0MI08141,JUNGE,,"JUNGE, PAUL",H,8,MI,REP,,,4.0,Advertising Expenses ,C00740514,,C00740514,,,,,,,2022-07-31,P2022,,653.5,2022-07-01 00:00:00,DIGITAL POLITICAL AD,1633698,GLENN,MOORE,C,,SR.,2022-10-04,F3X,F3X-24,202210049532053631,2022-10-04,"MOORE, GLENN C SR.",False,24,4100420221587394025,,,,False,True,,,,1338.19,,MOUNTAIN VIEW,,,,GOOGLEADS,,CA,1600 AMPHITHEATER PARKWAY,,,94043,https://docquery.fec.gov/cgi-bin/fecimg/?202210049532053631,1633698,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4100420221587416267,S,SE.4348,CONCERNED CITIZEN
